id,text,length,author
1246,"At the last election the ALP were out-flanked on the right, that is why LNP won. Now they want to move more to the left and vacate more of the middle ground, leaving it up for grabs. Fine.",38,InfinityAndBeyond
1247,"It is the last week before the winter break when the knifings often happen, and Shorten is on political life-support. So this is not a good time for Plibersek to make outrageous comments in the media like this.",38,InfinityAndBeyond
1248,"No it exists here. You want me to say sorry and pay compensation for what my ancestors did a couple of hundred years ago. I wast even born yet, but you want me to be responsible. What is the difference?",40,InfinityAndBeyond
1249,It is only a matter of time before Sharrouf's children are into some form of radicalization as they will consider their father to be a martyr and want to avenge his death.,32,InfinityAndBeyond
1250,"What I want is an administrative decision. Like the decision a minister has to let someone stay. Sure have the right of appeal, but don't need an unnecessary court case. ",31,InfinityAndBeyond
1251,"You are off topic. This is not about poverty. This is about a government that cant control spending, with the youngest retirement age and highest pensions as a percentage of previous income in all of Europe.",36,InfinityAndBeyond
1252,"You make no distinction between those who died from being part of an offensive action, and those who are innocent victims. When is your would view going to grow up?",30,InfinityAndBeyond
1253,"So I say there is not much new technology in the car, and you submit what is car of the year awards as your counter argument. Really? Did it win because of more legroom and a bigger sunroof?So what are the technological break throughs? List please?",46,InfinityAndBeyond
1254,"So there is no way to get the price of the car down to the price mortals pay, even with high volumes. You cant make a Ferrari for $20k no matter how many you make. ",36,InfinityAndBeyond
1255,"That will work when very few people have batteries, but as soon as the numbers get higher it is a problem for the generation companies. It is not financial.  ",31,InfinityAndBeyond
1256,So they will include minimum kwh in a bill. Or your account will have load shedding where in a severe demand day you can only take 20% more than you average consumption or the smart meter cuts you off etc.  ,42,InfinityAndBeyond
1257,Then it's a pity qanda couldn't get Pol Pot or Joseph Kony on for you so you could hear what they are on about. Would you settle for Adrian Bailey?,30,InfinityAndBeyond
1258,The ABC needs to review its procedures as they have clearly failed by letting Mallah on the show to ask questions and get some publicity for his cause.  ,30,InfinityAndBeyond
1259,"In the real world you have limitations, and the limitations are cost and time. Taking unproven people who have never been a pilot, you don't know how they will go at it. Will be a higher success rate with those who are already a pilot.",45,InfinityAndBeyond
1260,"Probably why Australia has such a high safety record. eg Landing the crippled A380 QF 32 in Singapore, and landing QF1020 and QF1949 which both landed safely with the auto throttle problem while others such as Turkish Airlines 1951 crashed.",40,InfinityAndBeyond
1261,"The key point with the list is that it is only based on the last 30 years, and for a small airline it could be unsafe and taking risks, but statistically its number has not come up. ",38,InfinityAndBeyond
1262,Air NZ has come from the depths of the list to No 1 because its big crash of controlled flying into the side of a mountain in Antarctica has just fallen out of the 30 year period.,37,InfinityAndBeyond
1263,In that part of the world they don't start out recreationally flying Cessna and progress up. They get taken off the street and into commercial or military flight school. Many have never flown a plane without fly by wire and auto pilot.,42,InfinityAndBeyond
1264,If you notice there are no structures in the grounds that can act as protection. I am sure a few gazebos in the yards would have come in handy in the recent riots.,33,InfinityAndBeyond
1265,I am not for more compassion as I think we are being taken for a ride with people claiming refugee just because they want to move to a western country. I want more reality. Like when asylum seekers are granted PR and then go back home for a holiday. Time for Australia to wake up that we are being conned.,60,InfinityAndBeyond
1266,"The issue is, if Shorten doesn't announce where he stands on boats well in advance of the election, and I mean announce it now, then come the election whatever he announces at the 11th hour will not be believed. ",40,InfinityAndBeyond
1267,"Where he stands needs to be announced now, and the public want to hear the rest of Labor standing behind that for the test of time, then they will believe it. ",32,InfinityAndBeyond
1268,"There is also the issue of working out the tax if it is on earnings above $75k. How does a fund do that, as they don't know what other super you have? What if you have 3 funds? What if you have 2 funds you have forgotten about many years ago? ",52,InfinityAndBeyond
1269,Huh swashbuckling? But Swan should have taken a sword and slashed his spending. The Libs would have supported it. The Libs keep trying to do it now but Labor blocks it.,31,InfinityAndBeyond
1270,"Most of the budget problem is from spending. The next problem area is corporate taxation with dodgy profit shifting offshore, and also when they off-shore their work then less income tax is collected in Australia. These are the real problem areas.",41,InfinityAndBeyond
1271,"There is no tax free money going into super, if you haven't paid tax on it the super fund pays 15%, or you can put in money after you have paid tax on it. There is no way around it. ",41,InfinityAndBeyond
1272,"It is strictly limited how much you can put into super as tax free money as $25k for under 50 yo and $35k above that, and then the fund pays tax on it. ",34,InfinityAndBeyond
1273,"So these days you really cant get a big super fund because of the limit on contributions. Anyone with a big super fund is usually because they have taken high risk investments that have paid off, when most people have lost their money in high risk investments. ",48,InfinityAndBeyond
1274,"Which get to the next point of the reason for super. It was not only to provide retirement benefits but to provide a national source of funds for investment in Australia. The bulk of super funds is in Australian shares. If they tax the big returns which are usually from risky speculative investments, then those investments will not me made. Funds will just invest in bank shares instead. For Australia's benefit someone has to invest in the riskier investments.",79,InfinityAndBeyond
1275,"If super is taxed on earnings above $75k, many average income people will pay it, because in super you make very small profits most years, and then you catch up with a boomer year. Considering most years the returns are about 2.5%, then you get a boomer year of 12%. So to never pay tax you can't have more than $625k in super, which is about the average amount people have in their super when they retire. ",78,InfinityAndBeyond
1276,Sharks have been protected for a number of years now and so there are plentiful large sharks but insufficient fish due to fishing. Hungry sharks are seeking alternative food ie human.  ,33,InfinityAndBeyond
1277,"If they can only afford a cheap run down house, and you want cheap run down houses banned, have you given the slightest thought to where they will live? Or don't you care?",33,InfinityAndBeyond
1278,"So you think I should be able to buy the car off you for $100 even though I know it is stuffed, and then you should be made to fix it at your cost?",34,InfinityAndBeyond
1279,"Mouldy houses are probably 1 in 500 I would guess. Removing 1 in 500 from the market is not going t affect the overall prices of the market, it will just remove the very cheap houses.  ",38,InfinityAndBeyond
1280,They didn't do what they are legally required to do. And that is to apply to VCAT or whatever to break the lease. It is in the tenants hand book.,30,InfinityAndBeyond
1281,"So you go to VCAT and the landlord say the mould cant be fixed, or the tenant is not opening the windows often enough, and you so are allowed to break the lease without penalty. ",36,InfinityAndBeyond
1282,Any sane person would renovate it and turn it into a freshly renovated place which people pay are willing to pay a lot of rent for. Everyone likes newly renovated. ,31,InfinityAndBeyond
1283,"I will give a simple example. Say the migrant was coming from Sicily, then profile would alert possible Mafia member. The migration application then goes through an intensive investigation to see if there is evidence they are not mafia, and the onus is on the person to provide the requested information.",51,InfinityAndBeyond
1284,"You are being distracted. Look at what the really serious offence is, and that is terrorism. A little white lie is not in the same category as Monis who wanted to and did kill people.",35,InfinityAndBeyond
1285,"As I said earlier, the Australian Police forces have sophisticated methods and data for profiling the risk of offending. If these methods and data had been used for immigration, then probably Monis would not have been able to get into Australia in the first place. It is about making Australia as safe as it can be.",56,InfinityAndBeyond
1286,"You mean lies like ""no carbon tax under a government I lead"" and promises for 5 years in a row that the budget would be in surplus, but all were massive deficits?",32,InfinityAndBeyond
1287,"So with any downturn, the reduction of high growth will affect the share price a lot, and with many people wanting to reduce their gearing and with margin call the price will drop more. ",35,InfinityAndBeyond
1288,"The Social Left faction are now the dominant force in the ALP and will move policy further to the left. and they will not support boat turnbacks, instead they want to welcome the asylum seekers with open arms and encourage many more to make the sea voyage. ",48,InfinityAndBeyond
1289,"Shorten knows this is an election killer, so he is very non-committal in front of the cameras, but he can only fob off the questions for so long. People are figuring out where he stands by what he doesn't say.",40,InfinityAndBeyond
1290,"Why so many. Sure it is a great impost for most people to be on a jury, but also being called is an impost. Peoples lives are put on hold while they wait to find out if they are to be on the jury or not. Surely there is a better way.",52,InfinityAndBeyond
1291,"As she has paid the penalty, I am expecting Finance are probably going to say the matter has been corrected, she has been penalised, and the matter has finalised according to the rules. End of story.",36,InfinityAndBeyond
1292,The difference is that Slipper lied on the cab charges to try and cover it up. There was no question that he thought it was acceptable. There was no grey area. ,32,InfinityAndBeyond
1293,With Bishop we don't know because the information is not out yet. We don't know what she said on the form and what the circumstances are. There appears to be no lying or trying to cover it up.  ,40,InfinityAndBeyond
1294,"Even if the new Top Gear has only half the viewers, it is still a success. According to CBS's 60 Minutes, ¡°Top Gear's¡± unique storytelling method and irreverent attitude helped the show generate 350 million viewers a week worldwide, as well as a place in the Guinness Book of World Records as the most-watched ¡°factual¡± TV program. ",58,InfinityAndBeyond
1295,"It's important that it puts inspections in place. Inspections are not always designed to catch you red-handed but rather to elicit a response about what it is that you are up to. The threshold for pain is so high that you don't want to break the rules, and I think this puts that in place while also making it extremely difficult to cheat. ",64,InfinityAndBeyond
1296,"But if you consider that it is flow forming machines are how you make centrifuges. If you have one stashed away out in the middle of the desert in a facility, we would have no idea. In the agreement, they have to account for all of their flow forming machines, give us a list of where they are, and then put them under monitoring. The counter to that is they just won't tell us, they won't declare everything. That's to be expected, so don't trust that.",86,InfinityAndBeyond
1297,I think you are right. If it was a restore they would not keep the weather shield on the drivers door. No self respecting restorer would have that.  ,30,InfinityAndBeyond
1298,The satellite can determine the position of your EPIRB to within 5km. The coded message identifies the exact vessel to which the EPIRB is registered. This information allows the rescue services to eliminate false alerts and launch an appropriate rescue. ,41,InfinityAndBeyond
1299,GPS-enabled EPIRBs have a built-in transmitter which will typically alert the rescue services within 3 minutes and to a positional accuracy of +/- 50 metres (updated every 20 minutes) given a clear view skywards.  ,36,InfinityAndBeyond
1300,"Some EPIRBs also have a secondary distress transmitter. This transmits on 121.5 MHz and is used for ""homing"" purposes. When the rescue services get close, this allows them to direction find on the signal. Some EPIRBs also have a high brightness LED flashing light that aids final visual location.",49,InfinityAndBeyond
1301,"Manual activation brackets will cover the water sensors, preventing them from activating the EPIRB if, for example, a wave breaks over the boat, and keeping it in a handy location should you need to access it quickly.  ",39,InfinityAndBeyond
1302,"Auto Float-free housings, automatically deploy the EPIRB when submerged to a depth lower than 2 - 4 metres in the sea. They work by means of a Hydrostatic Release Unit which cuts the EPIRB free from its housing, causing it to activate. The EPIRB can also be removed from the auto housing to be activated manually.",56,InfinityAndBeyond
1303,"With being a little less lazy, people can get information and make better quality decisions. But like you say, it is heavily influenced by past experience, but it is over used.",31,InfinityAndBeyond
1304,"Intuition is heavily promoted in management courses as a legitimate decision making process, like a black art. Unfortunately many take that to mean a licence to not bother obtaining readily available information before making a decision. ",37,InfinityAndBeyond
1305,"At the G20 and at Lima, it was agreed by all member states that China and India could increase their emissions, and in China's case that was to increase emissions until 2030. And increased emissions essentially means one thing, more coal. ",42,InfinityAndBeyond
1306,"So the member states cant agree China and India can have more coal, and then not let them buy it.However the coal mines should not be at the expense of prime agriculture land.",33,InfinityAndBeyond
1307,"Someone on the highest tax rate pays 49 cents in the dollar, and this will be 15 cents on the remainder. A total of 56.7 cents in the dollar. ",30,InfinityAndBeyond
1308,"You are trying to argue the divide up of states and Feds. If you want Feds to take on more state responsibilities, the Feds will need more of the funding.  ",32,InfinityAndBeyond
1309,But the PoM should be shutting down and moving to Hastings as this will provide lots of housing near the city and get trucks off the roads and ease congestion.  ,32,InfinityAndBeyond
1310,"But he doesn't want to do this because all the port workers are concentrate on the western side of Melbourne vote ALP and makes them safe seats. If they were dispersed further afield as would happen with a port relocation, he would lose safe seats.",45,InfinityAndBeyond
1311,"Andrews didn't submit any applications for projects, no business case with benefits for the nation. Is it any surprise he didn't get any money for projects when he didn't apply for the projects he wants money for?",37,InfinityAndBeyond
1312,"An application for a project is submitted to the feds for approval. The application has a business case and ROI and benefits for the nation. The feds then assess each project, prioritise them and hand out funding. ",38,InfinityAndBeyond
1313,"Problem being that the Labor-Greens only give lip service to balancing a budget. They have no intention of balancing a budget, they just want to get their spending projects through. They only say they will balance a budget because it is what you want to hear.  ",48,InfinityAndBeyond
1314,"Swan had 5 blown budgets in a row. No treasurer can be that bad. If you were really trying, after the second blown budget you would make damn sure it didn't happen a third time. 5 in a row shows he didn't give a stuff about blown budgets and debt.",50,InfinityAndBeyond
1315,"How can the government get $6 back for every dollar invested, because that was the methodology of the EW Link, only what the government go back not what the public got back. ",33,InfinityAndBeyond
1316,"And all those boom gate on the list are the ones the Libs were going to fix with their signals upgrade project, because all those bad ones are boom gates at stations where the boom gate goes down and has to wait for the train while it stops at the station. ",52,InfinityAndBeyond
1317,"The feds have the right, actually more than the right, they are compelled to allocate money to their priorities, as they are judged on their decisions. It is not for Andrews to dictate how the feds will spend their money.",40,InfinityAndBeyond
1318,"Andrews has failed to get agreement on projects. Basically he has said these are the projects HE wants, and expects the feds to cough up money for it. No other state has done that.  ",36,InfinityAndBeyond
1319,"Do you really think the laws would be written such that if you couldn't be bothered getting a visa, you just ask for asylum and you get let off for not having a visa?",34,InfinityAndBeyond
1320,"Things like the diesel fuel rebate apply to every industry in Australia that doesn't use the fuel on the road, and is to create an even playing field with the rest of the world because of the high taxes Australia has on fuel.  ",45,InfinityAndBeyond
1321,"So moving forward, just make 80% of new energy green for every single country including China, and in time the coal will reach the end of its life and close. Now that is not hard is it?",37,InfinityAndBeyond
1322,"Do you seriously believe a coal power station that China builds in 2015 wont be operating in 50 years time? You cant be serious, or haven't you thought about it?",30,InfinityAndBeyond
1323,"What you are describing is like some of the old Housing Commission 3 storey apartment blocks, where there was about 3 blocks on the land with car parking, some grass, and a kids playground. ",35,InfinityAndBeyond
1324,What you are describing is just a bit better quality apartment. But very few people want to raise a family in an apartment. Why would you want that over a house? ,32,InfinityAndBeyond
1325,"Australia can be sustainable, with most families in houses, and a good quality of life, but we have to stop this crazy population Ponzi scheme. Migration needs to be slashed. The high migration does not make a dint in the problems in the source countries but will cripple Australia.",49,InfinityAndBeyond
1326,"In the USA people are more mobile for work. They pack up and move interstate. People don't do that much in Australia. Partially it is cultural, but also financial with a big stamp duty penalty with changing houses. And then there is the expensive transport cost for travelling back to visit family. ",53,InfinityAndBeyond
1327,"And mainly, there needs to be jobs. And for jobs there needs to be industries. People are more reluctant to move to a place if there is only 1 employer for their skills, so cities need to be set up as industry cities with multiple similar employers. ",48,InfinityAndBeyond
1328,I have lived in a dog box apartment twice in my life and hope I never will again. All I did was go out all the time because it was not enjoyable in the apartment. Or I went on lots of holidays. I was caged and wanted to escape.,49,InfinityAndBeyond
1329,That would be expensive. All that vacant land around the apartment could have fitted twice as many apartment on the block. And the large balcony takes up more land. ,30,InfinityAndBeyond
1330,"As apartment sales are mainly driven by overseas investors, whether the boom will lead to a glut depends on many global factors, and including if the apartments are rented out or not. ",33,InfinityAndBeyond
1331,"In hindsight the mining boom started at the beginning of 2006. But it was the beginning of 2007 before there was enough data in to say a mining boom was underway. And then the election came shortly afterwards. The boom ran until early 2014, for all of Rudd and Gillards term.",51,InfinityAndBeyond
1332,And that is a rural town. People in remote areas such as FIFO workers and those serviced by the flying doctor have less medical services quickly available than do Manus and Nauru.,32,InfinityAndBeyond
1333,Infrastructure is expensive and takes a couple of generations to build up. You cant have large numbers of people arriving in Australia and expecting there to be infrastructure waiting for them.,31,InfinityAndBeyond
1334,"No, a first home buyer on the median wage will need to buy at the lower end because housing is upgraded throughout life. A university graduate on the median wage will not have the median bank balance. ",38,InfinityAndBeyond
1335,"Just as double bay is too expensive for most people, including many who grew up there, Sydney is become too expensive for many who grew up there. It is time for many to decide if they would have a better lifestyle elsewhere. Sydney is becoming too expensive because it is becoming too big. Some people need to move.",58,InfinityAndBeyond
1336,"I may not agree with much of your political views, but I totally respect you having those views as you are analytical of your party and don't agree with everything they tell you. Most people on here can see absolutely no fault with their political party, no matter how indisputable the fault is. If far more people in Australia were like you, we would have a much better political system.",70,InfinityAndBeyond
1337,Gillard took a 52% lead and in the space of 1 term the election forecast would have resulted in the ALP to not being able to register as a major party.  ,33,InfinityAndBeyond
1338,"You no longer have to have Aboriginal ancestry to be classified as aboriginal. The other ways are if you identify yourself as an Aboriginal, or if you are accepted as being aboriginal by the Aboriginal community.",36,InfinityAndBeyond
1339,If a gay couple live together can one get the dole if the other works? Yes. Happens all the time because same sex couples are presumed to not be a couple and are never investigated.,35,InfinityAndBeyond
1340,"So if the ALP have plans to change to a binding vote on gay marriage, they really cant complain if the LNP now adopt a binding vote on gay marriage.",30,InfinityAndBeyond
1341,"I figured out how Shorten could pay for everything he is promising like doubling of renewable energy and all the asylum seekers. He could follow Greece and raid people's bank accounts. The Greens would support him. ""Varoufakis said passwords used by Greeks to access their online tax accounts were to have been duplicated secretly and used to issue new PIN numbers for every taxpayer to be used in transactions with the state""",72,InfinityAndBeyond
1342,"Funny how China is the worlds biggest producer of solar panels, but they are still building 1 new coal fired power station per week. How do you spin that inconvenient truth?",31,InfinityAndBeyond
1343,"Yes I agree. People talk about green, but what they really mean is for someone else. The government subsidised the Camry hybrid for $25m but people went and bought another car that the preferred more, a non hybrid.  ",40,InfinityAndBeyond
1344,"Scientists should be able to come up with the right size and type of hook, the right bait, the right locations and times so that only the targeted size and type of shark are caught.",35,InfinityAndBeyond
1345,"Funny you should draw a motorway analogy. We spend lots of effort and money making motorways safe, including controlling of argue animals on the motorway that make it unsafe for humans. Popular beaches should be no different.",37,InfinityAndBeyond
1346,If the $1.5b of state money 0.45 in the dollar was to be paid back as royalty. So in the end the state would pay less than it has now.  ,32,InfinityAndBeyond
1347,"And the $400M is only the start of the costs. There were costs hidden in other departments, like all the houses bought and not able to be sold for the same price. And the state government had to take over the consortiums $3B loan. In total about $1B",48,InfinityAndBeyond
1348,"For a start, back then Australia was able to create jobs. It cant create jobs anymore. So even if a refugee got a job, there hasn't been a job created, so someone gets displaced onto the dole.  ",39,InfinityAndBeyond
1349,"But they probably have already struck paydirt, and are sitting on it until a few ALP front benchers really make a song and dance about it, and then it will be released.  ",34,InfinityAndBeyond
1350,Like the kid with the drone in the USA that carried a pistol and could fire it. It is a small step for navigation software and visual image recognition software to create an autonomous killing machine. ,37,InfinityAndBeyond
1351,"I asked, and he said he was waiting for Bill to throw the leadership open and he will call the election the next day. Catch them with their pants down he sniggered.",32,InfinityAndBeyond
1352,"Wind is not an emerging technology. It s well developed, it is a mature industry. How many thousands of wind turbines have been built and are working successfully? All of them. ",32,InfinityAndBeyond
1353,"So no answer. Seems you only want to do something about Australia's emissions, and when it comes to the major emissions in the world, something that would actually make a difference instead of something symbolic, you are la-la-la-la.",38,InfinityAndBeyond
1354,"The world should ban any new coal power stations anywhere in the world, including China. Any new power can only be 20% gas and the rest renewables and nuclear. ",30,InfinityAndBeyond
1355,The 457 visas are a farce. There is no skills shortage. There is a training deficiency and a refusal to recruit people over 50 yo who already have the skills.,30,InfinityAndBeyond
1356,You would have to be the biggest moron on here. You actually think that a fact written in a newscorp paper is no longer a fact. How did they do this to you. Was it a lobotomy?,37,InfinityAndBeyond
1357,"So exactly what principle do Lefties stand for? Is it ok for a union organised EBA to rip off workers, but if the business owner rips them off then that is not ok?",33,InfinityAndBeyond
1358,"If there were 20 people in the water at a beach, or if there were 30 in the water at the beach, would you expect a 50% rise in shark attacks?  ",33,InfinityAndBeyond
1359,Some people think they can be a part time CEO. The board meeting discussing a major take over has to finish up early so the CEO can pick up the kids FFS.,32,InfinityAndBeyond
1360,"Instead of saying it is good of Australia bringing you here for the finest health treatment in the world, don't spoil it for the others by seeking injunctions, they sought injunctions for them. ",34,InfinityAndBeyond
1361,"You don't even know what executive control and full authority is in relation to a fly by wire system, so how on earth can you understand a fly by wire system? ",32,InfinityAndBeyond
1362,"My personal theory is that the plane crashed further west than the search zone, because why would the pilot turn and head near Australia when he was heading toward the middle of the Indian Ocean, considering he didn't want the plane found. While Reunion Is is at the fringe of where debris could have drifted from the search zone, if it had crashed further west then Reunion would be right in the drift zone and not at the fringe of it.  ",83,InfinityAndBeyond
1363,"Thanks for that. Yes it is strange. A lot of it is groupthink, and utmost belief in experts, with a bit of anti-establishment thrown in for good measure. So a logical argument, laid out step by step is discredited without any basis other than ""who are you to question the expert"". On the plus side, I have a greater understanding of how some of those whacko countries operate.",68,InfinityAndBeyond
1364,See me post further down. Because the trailing edge is broken off the flapperon the flapperon must have been down with the plane landing onto the water such that the trailing edge hit the water first and broke off. Flapperon can only be down at low speed and by pilot action.,51,InfinityAndBeyond
1365,"Even if it had another half hour of fuel, that is 1.5 hours more than calculated (a ridiculous proposition) the plane was at a low altitude over the Maldives so cant go fast, and to get to altitude uses lots of fuel and then wont fly for another half hour, so either way it would crash not far from the Maldives, and it has not been spotted.",67,InfinityAndBeyond
1366,"Why don't you go look it up in Wikipedia because you are digging yourself a hole of ignorance. And it is you who said I didn't know anything, did you forget that bit? ",34,InfinityAndBeyond
1367,"Fly by wire is where al flight inputs by the pilot are taken into a computer, and the computer has executive control and decides whether to obey the pilot or not.",31,InfinityAndBeyond
1368,I was watching the news tonight and an expert marine biologist said it was not off MH370 because it had not been in the water long because it didn't have enough barnacles. ,33,InfinityAndBeyond
1369,"What, is this guy serious?? It is not the number of barnacles that determines its time in the water, it is the size and therefore the age of the barnacles.  ",32,InfinityAndBeyond
1370,"It could have one barnacle on it, and if that barnacle was of a size that takes a year to grow, it has been in the water at least a year. ",32,InfinityAndBeyond
1371,"There has only been 4 777 hull losses, Heathrow, San Fran, Ukraine and MH370. So there are no other missing flapperons. Unless a flapperon has fallen off a 777 mid flight, in which case I will never get in another 777, it is from MH370.",45,InfinityAndBeyond
1372,That is consistent with the theory of a controlled ditch into the sea as the flapperon would be 40 degrees down and the trailing edge would touch a wave at speed before the wings and most of the fuselage touch down.  ,43,InfinityAndBeyond
1373,"You are talking about reality. I am talking about the distorted map this article used to have that showed a short distance from WA to Africa. By shrinking the middle of the Indian Ocean, India was smaller than QLD. Get it now?",42,InfinityAndBeyond
1374,"Would the same species of barnacle thrive in the cold Southern Ocean and survive in the tropics? With climate change theory, species are not meant to be able to cope with environmental temperature changes.",34,InfinityAndBeyond
1375,You only have to look at the above map with the red and blue drift zones that makes it appear reasonable that the debris drifted from near Australia to the island. ,32,InfinityAndBeyond
1376,Even the above chart of where the debris could have drifted supports more likely as the island is at the very fringe of the drift zone if it crashed near Australia.,31,InfinityAndBeyond
1377,"Assuming the action was deliberate, it appears they didn't want the plane found otherwise they would crash it earlier, you would expect them to head out more out into the middle and southern part of the Indian Ocean to be very far from land and extremely difficult for searches. ",50,InfinityAndBeyond
1378,"I bet he didn't give you a clip under the ears with 80,000, watching, displayed on a big screen, broadcast on live television, then have you dragged away by police and thoroughly publically humiliated and emotionally scarred for life. But I could be wrong.",44,InfinityAndBeyond
1379,"Goodes could have taken a high moral ground and made an announcement after the game that he was called an ape by a kid in the crowd and it is wrong, and raised awareness to the issue. ",38,InfinityAndBeyond
1380,I don't think I could shoot a lion. I wouldn't enjoy it and I have a policy that if I kill it I eat it. I cant afford $50k either. ,31,InfinityAndBeyond
1381,It was only Rudd coming back and winning 25 more seats to make 55 seats that the ALP is any force in Canberra today. The ALP owe much to Rudd and nothing to Gillard. ,35,InfinityAndBeyond
1382,"To go from 72 seats to 30 seats in 3 years is unprecedented, and by this measure alone it makes her the worst PM in Australia history. An utter disgrace of a PM.",33,InfinityAndBeyond
1383,The mining tax brought in virtually no revenue even in the peak of the mining boom. Instead of $10B it brought in $10M. 1/1000 of what it was meant to. ,31,InfinityAndBeyond
1384,"The Gonski was not a reform, it was just a new funding formula. And the extra money it calculated was unfunded. So it was little more than an unfunded announcement.  ",32,InfinityAndBeyond
1385,"Lets face it, Julia drags out feminism when is suits her. She said on Killing Season how she found Rudd out to be a bully and would stand in her person space and intimidate her, but she was prepared to say glowing things to the media to get the pair of them the leadership. ",55,InfinityAndBeyond
1386,"That is the benefit of TPV and never being able to get permanent residency. The economic migrants suddenly lose interest in coming here. They are not after protection, they are after more money.",33,InfinityAndBeyond
1387,"For me it is such a telling graph as it shows the net result of every factor, and how workers finish up receiving a proportionately smaller share of the countries wealth.",31,InfinityAndBeyond
1388,"Company profits are benefitting from the increase in GPD, the reduction in the number of employees to produce the output (automation), offshoring of work to lower cost workers, and higher unemployment and 457 visas putting downward pressure on Australian wages.",40,InfinityAndBeyond
1389,"I believe they are cashed up and considered an export industry by the holiday destination, not a financial drain. And the big difference, they willingly go home after a very brief period.",32,InfinityAndBeyond
1390,"By the angle of the shadow, they must be sleeping in. However, that the bed is out in the open instead of under the nearby tree for protection, I would say they are doing a staged photo opportunity. What do you think they are doing?",45,InfinityAndBeyond
1391,"No, not at all. I haven't had lots of kids. I am practicing zero population growth as I am not increasing the family size from one generation to the next. ",31,InfinityAndBeyond
1392,"You have to forgive him, he doesn't understand the difference between a subsidy and a rebate. I have told him before that a rebate is simply your own money returned to you, and a subsidy is someone else's money that they never see again.",44,InfinityAndBeyond
1393,Jobs are highly structured in corporations. The requirements of the job are clearly laid out in the Post Position Description and matches colleagues in the same position. The roles and duties dovetails in with the roles and duties of other positions. It is all highly defined.  ,48,InfinityAndBeyond
1394,"I don't know if they would get anything out of a university education, and with attitudes like that they would be unlikely to get jobs that paid enough to pay back the university loans in any case. Not exactly top of the recruitment pile.",44,InfinityAndBeyond
1395,"They should keep buying until the have 51% of CBA and can put in the board of their choice. That's how it works, and you would know that.  ",30,InfinityAndBeyond
1396,"That kid would never have had the life Goodes enjoys, and now she has been publically humiliated and most likely scarred for life simply so Goodes can advance his personal ideology and causes.",33,InfinityAndBeyond
1397,"If a white football player started doing an aggressive dance AT the crowd, and making pistol gestures with his hand, and pulling the trigger to shoot people in the crowd, he would be getting the same treatment from the crowd that Goodes is. ",44,InfinityAndBeyond
1398,"I see what your argument really is. You don't want other Australians making money out of property if you can't, and if there is money to be made you would rather it went to a distant foreigner than an Australian you have to look at.",45,InfinityAndBeyond
1399,"So Australian prices rise, so money comes flooding in to speculate on prices rising more in Australia than their home country. And the flooding of money makes prices rise, so more money comes in, all in a viscous cycle.",39,InfinityAndBeyond
1400,"What happens if many have been doing the same thing? What if next month they find Shorten and Plibersek have been doing the same thing, would you want them to stand down too. ",34,InfinityAndBeyond
1401,"There needs to be a thorough investigation of all politicians expense claims before anyone should stand down. The public has a right to know!I suspect many politicians have been doing the same thing, and we cant have half of parliament standing down.  ",44,InfinityAndBeyond
1402,"So let Finance do their investigation of all the expense claims of all politicians, and see what that comes up with and what level of penalty should apply to all of them.  ",34,InfinityAndBeyond
1403,"So Bishop should not stand down until Finance can report on all the politicians. Let Finance do their job and due process take its course, and then apply the penalties equitably to all.",33,InfinityAndBeyond
1404,There should be a thorough investigation into the travel claims on every current politician. I suspect Bishop is just the tip of a very big iceberg involving many politicians. ,30,InfinityAndBeyond
1405,"It is easy to make an announcement, easy to borrow money to pay for it, but just like your credit card, one day you have to pay it back and in the mean time you are wasting money on interest. ",41,InfinityAndBeyond
1406,"If we take in someone from a distant part of the world, that is one less place available to take in someone from our region. We should be helping region first, helping our neighbours, because no one else will. ",40,InfinityAndBeyond
1407,"That is also why anyone we take in should be on a TPV, so that when their country is safe again they can be repatriated, as the UN is doing repatriating people to Sri Lanka.  ",37,InfinityAndBeyond
1408,"Don't subsidise renewables, just get all countries to agree that all new power has to be 80% renewable, no more than 20% gas, and no coal. All countries, including China.  ",32,InfinityAndBeyond
1409,"The dollar was too high, the broadband matches what people are prepared to pay for. The public sector debt is caused by the permanent spending instigated by Gillard that was unfunded eg Gonski. ",34,InfinityAndBeyond
1410,"Clearly Labor will succumb to pressure groups and water down the border protection and put the sugar back on the table. The boat traffickers will be back in business. While at the same time increasing the number of refugees to far in excess of what we can handle, afford, or have suitable jobs for. ",55,InfinityAndBeyond
1411,"The taxpayer paying for ALP people to go to a fund raiser is no different to the taxpayer paying Bishop to go fundraiser. While both are the exact same principle, one is for Lib and one is for ALP and so it comes down to sides. ",47,InfinityAndBeyond
1412,"It still recorded noise level increases of up to ""the sound pressure level difference between shutdown and operational cases can be higher than 30 dB for both outdoor and indoor measurements"" ",32,InfinityAndBeyond
1413,"ie if a wind turbine is 50 db at 100m from the base as you say, and that rule of -6 db for every doubling of distance, then 800 metres will achieve 32 dB. ",35,InfinityAndBeyond
1414,Come back when there is a continuous convoy of buses 24/7 and you have internationally recognised research that proves you have health effects that are conclusively caused by the buses and nothing else.,33,InfinityAndBeyond
1415,"Machinery noise can be noise proofed, but that adds weight and requires a stronger pole to support it and it all adds cost. So manufacturers will not do it unless they are forced.",33,InfinityAndBeyond
